评论ID,评论时间,评论内容,评论得分,用户昵称,商品_颜色,商品_型号,清洗后评论,分词,关键词,情感得分,情感标签
24916825926,2025-11-04 20:10:47,拿在手里真的很轻，手感很舒服，适合手小的我，长时间用也不累。屏幕显示颜色很真实，刷视频、看图片都很舒服。最喜欢的是拍照功能，不管是白天还是晚上都能拍得很清晰，色彩也很自然。系统运行流畅，日常使用完全够用，没有卡顿的情况。,5,b***i,幸运彩,12+256G,拿在手里真的很轻 手感很舒服 适合手小的我 长时间用也不累 屏幕显示颜色很真实 刷视频 看图片都很舒服 最喜欢的是拍照功能 不管是白天还是晚上都能拍得很清晰 色彩也很自然 系统运行流畅 日常使用完全够用 没有卡顿的情况,"['手里', '手感', '舒服', '适合', '手小', '长时间', '不累', '屏幕显示', '颜色', '真实', '视频', '图片', '舒服', '喜欢', '拍照', '功能', '不管', '白天', '晚上', '清晰', '色彩', '自然', '系统', '运行', '流畅', '日常', '使用', '完全', '够用', '卡顿', '情况']","['舒服', '手小', '卡顿', '屏幕显示', '不累']",0.9999999157105075,正向
103170140155566208,2025-11-23 13:46:54,"vivox 300拥有两亿apo蔡司镜头,即使放大照片依然清晰,6.31英寸的屏幕装下6040mA时的电池再搭配90W超级闪充，日常使用续航强，购买发货速度很快。特别是本次手机自带的手机壳，轻薄、手感非常好，赠品也不错",5,叶***2,幸运彩,12+256G,vivox 300拥有两亿apo蔡司镜头 即使放大照片依然清晰 6 31英寸的屏幕装下6040mA时的电池再搭配90W超级闪充 日常使用续航强 购买发货速度很快 特别是本次手机自带的手机壳 轻薄 手感非常好 赠品也不错,"['vivox', '300', '拥有', '两亿', 'apo', '蔡司', '镜头', '即使', '放大', '照片', '依然', '清晰', '31', '英寸', '屏幕', '装下', '6040mA', '电池', '搭配', '90W', '超级', '闪充', '日常', '使用', '续航', '购买', '发货', '速度', '很快', '特别', '本次', '手机', '自带', '手机', '轻薄', '手感', '赠品', '不错']","['手机', 'vivox', '300', 'apo', '蔡司']",0.9997577707737001,正向
24988339995,2025-11-12 15:03:31,"x300尺寸非常小巧，6.31寸直板屏单手操作很方便，磨砂背板不留指纹还温润，随手拍照非常清晰，拉到最长焦端表现十分惊艳。
操作系统界面也非常清爽，关了广告更流畅，电池一天使用下来还有余量，充电速度也快",5,jd_xu.hua897,幸运彩,12+256G,x300尺寸非常小巧 6 31寸直板屏单手操作很方便 磨砂背板不留指纹还温润 随手拍照非常清晰 拉到最长焦端表现十分惊艳 操作系统界面也非常清爽 关了广告更流畅 电池一天使用下来还有余量 充电速度也快,"['x300', '尺寸', '小巧', '31', '直板', '单手操作', '方便', '磨砂', '背板', '不留', '指纹', '温润', '随手', '拍照', '清晰', '拉到', '长焦端', '表现', '十分', '惊艳', '操作系统', '界面', '清爽', '广告', '流畅', '电池', '一天', '使用', '下来', '还有', '余量', '充电', '速度']","['非常', '直板', '单手操作', '磨砂', 'x300']",0.9987559893808831,正向
103201840155628800,2025-11-27 12:39:58,6.3的屏幕非常贴手，我觉得是最佳的手机尺寸了，做工非常好，性能优异。最亮眼的是拍照性能，那么小的机器却有那么高的拍照素质，值得购买,5,小***8,幸运彩,12+256G,6 3的屏幕非常贴手 我觉得是最佳的手机尺寸了 做工非常好 性能优异 最亮眼的是拍照性能 那么小的机器却有那么高的拍照素质 值得购买,"['屏幕', '贴手', '觉得', '最佳', '手机', '尺寸', '做工', '性能', '优异', '亮眼', '拍照', '性能', '那么', '机器', '那么', '拍照', '素质', '值得', '购买']","['拍照', '性能', '贴手', '亮眼', '非常']",0.9998483377063169,正向
103280400157604800,2025-11-26 11:15:12,"入手vivo X300太惊喜了！堪称&ldquo;行走的小相机&rdquo;，2亿像素主摄搭配蔡司T*镀膜，不管是逆光还是夜景都能轻松hold住，细节清晰、色彩自然，连发丝边缘都干净利落。70mm黄金焦段的APO长焦超实用，拍人像虚化自然，100倍变焦拍远景也不模糊。
天玑9500+双影像芯片的组合超流畅，玩游戏、开高像素连拍都不卡顿，CIPA 4.5级防抖让手持拍摄稳得很。机身轻薄颜值高，渐变配色质感十足，续航也给力，日常通勤一天下来还有余电。OriginOS 6系统简洁易用，各方面体验都拉满，不管是日常记录还是创作，都远超预期，性价比绝了！",5,j***8,幸运彩,12+256G,入手vivo X300太惊喜了 堪称 ldquo 行走的小相机 rdquo 2亿像素主摄搭配蔡司T 镀膜 不管是逆光还是夜景都能轻松hold住 细节清晰 色彩自然 连发丝边缘都干净利落 70mm黄金焦段的APO长焦超实用 拍人像虚化自然 100倍变焦拍远景也不模糊 天玑9500 双影像芯片的组合超流畅 玩游戏 开高像素连拍都不卡顿 CIPA 4 5级防抖让手持拍摄稳得很 机身轻薄颜值高 渐变配色质感十足 续航也给力 日常通勤一天下来还有余电 OriginOS 6系统简洁易用 各方面体验都拉满 不管是日常记录还是创作 都远超预期 性价比绝了,"['入手', 'vivo', 'X300', '惊喜', '堪称', 'ldquo', '行走', '相机', 'rdquo', '像素', '主摄', '搭配', '蔡司', '镀膜', '不管', '逆光', '夜景', '轻松', 'hold', '细节', '清晰', '色彩', '自然', '发丝', '边缘', '干净利落', '70mm', '黄金', '焦段', 'APO', '焦超', '实用', '拍人', '虚化', '自然', '100', '变焦', '远景', '模糊', '天玑', '9500', '影像', '芯片', '组合', '流畅', '玩游戏', '高像素', '不卡顿', 'CIPA', '防抖', '手持', '拍摄', '稳得', '机身', '轻薄', '颜值', '渐变', '配色', '质感', '十足', '续航', '日常', '通勤', '一天', '下来', '还有', '余电', 'OriginOS', '系统', '简洁', '易用', '方面', '体验', '拉满', '不管', '日常', '记录', '创作', '远超', '预期', '性价比']","['日常', '高像素', '稳得', '天玑', '通勤']",1.0,正向
103253380151439808,2025-11-22 14:05:51,这款手机外观时尚，握持感舒适。性能强劲，运行流畅，玩游戏、处理工作都不在话下。拍照效果出色，色彩还原准确。电池续航也不错，很值得入手。,5,k***5,幸运彩,12+256G,这款手机外观时尚 握持感舒适 性能强劲 运行流畅 玩游戏 处理工作都不在话下 拍照效果出色 色彩还原准确 电池续航也不错 很值得入手,"['手机', '外观', '时尚', '握持', '舒适', '性能', '强劲', '运行', '流畅', '玩游戏', '处理', '工作', '不在话下', '拍照', '效果', '出色', '色彩', '还原', '准确', '电池', '续航', '不错', '值得', '入手']","['握持', '玩游戏', '续航', '拍照', '入手']",0.9999999999975058,正向
103132060155822400,2025-11-12 19:47:43,特别好看，背部的镜头也重新设计了，所以手感也比上一代好很多，对比手上的x200 pro mini感觉是全方位升级，电池也很耐用。,5,jd_189935gqw,幸运彩,12+256G,特别好看 背部的镜头也重新设计了 所以手感也比上一代好很多 对比手上的x200 pro mini感觉是全方位升级 电池也很耐用,"['特别', '好看', '背部', '镜头', '重新', '设计', '手感', '一代', '很多', '对比', '手上', 'x200', 'pro', 'mini', '全方位', '升级', '电池', '耐用']","['x200', 'pro', 'mini', '手感', '耐用']",0.9986070562744573,正向
103214850148903392,2025-11-27 19:27:38,颜值担当，小巧玲珑，电池容量大，系统流畅度高！屏幕素质好，亮度大，操作丝滑，拍照效果太好了！最主要是可以和苹果手机互联，一部手机看到两部手机的信息和通知，甚至能接听电话！,5,暮***晓,幸运彩,12+256G,颜值担当 小巧玲珑 电池容量大 系统流畅度高 屏幕素质好 亮度大 操作丝滑 拍照效果太好了 最主要是可以和苹果手机互联 一部手机看到两部手机的信息和通知 甚至能接听电话,"['颜值', '担当', '小巧玲珑', '电池容量', '系统', '流畅', '度高', '屏幕', '素质', '亮度', '操作', '丝滑', '拍照', '效果', '太好了', '主要', '苹果', '手机', '互联', '一部', '手机', '看到', '两部', '手机', '信息', '通知', '甚至', '接听电话']","['手机', '电池容量', '颜值', '度高', '丝滑']",0.9926103681263694,正向
25010317789,2025-11-15 01:03:03,"以旧换新：旧手机今天已收走。
外形外观：很好，手感很棒。
屏幕音效：效果很好。
拍照效果：这个照相效果是真的棒。
运行速度：飞快
待机时间：一天不充电，没一点问题。",5,l***x,幸运彩,16+512G,以旧换新 旧手机今天已收走 外形外观 很好 手感很棒 屏幕音效 效果很好 拍照效果 这个照相效果是真的棒 运行速度 飞快 待机时间 一天不充电 没一点问题,"['以旧换新', '手机', '今天', '收走', '外形', '外观', '手感', '很棒', '屏幕', '音效', '效果', '拍照', '效果', '这个', '照相', '效果', '运行', '速度', '飞快', '待机时间', '一天', '充电', '一点', '问题']","['效果', '待机时间', '音效', '收走', '很棒']",0.9999814562988011,正向
103192110156987696,2025-11-26 17:01:08,"手机拿到手，首先第一眼感受是X300外观时尚，屏幕显示清晰绚丽，其次机身轻薄，手感很好，而且运行速度流畅顺滑，一点都不会卡顿，电容量续航稳定。最后值得夸赞的是此机搭载蓝图自研影像芯片V3+, 拍照效果出色，跟闺蜜拍照妥妥出大片😊",5,jd_元气满满,纯粹黑,12+256G,手机拿到手 首先第一眼感受是X300外观时尚 屏幕显示清晰绚丽 其次机身轻薄 手感很好 而且运行速度流畅顺滑 一点都不会卡顿 电容量续航稳定 最后值得夸赞的是此机搭载蓝图自研影像芯片V3 拍照效果出色 跟闺蜜拍照妥妥出大片,"['手机', '拿到', '首先', '第一眼', '感受', 'X300', '外观', '时尚', '屏幕显示', '清晰', '绚丽', '其次', '机身', '轻薄', '手感', '而且', '运行', '速度', '流畅', '顺滑', '一点', '不会', '卡顿', '电容量', '续航', '稳定', '最后', '值得', '夸赞', '此机', '搭载', '蓝图', '自研', '影像', '芯片', 'V3', '拍照', '效果', '出色', '闺蜜', '拍照', '妥妥', '大片']","['拍照', 'X300', '卡顿', '此机', '自研']",0.9999999999999152,正向
24930892632,2025-11-06 10:39:34,"外形外观：外观非常喜欢，是我爱的小屏幕，直屏
拍照效果：拍照效果这个真的很不错，日常需求都能满足
运行速度：手机用下来这几天非常的流程
待机时间：充满电大概能用一天",5,j***c,纯粹黑,12+256G,外形外观 外观非常喜欢 是我爱的小屏幕 直屏 拍照效果 拍照效果这个真的很不错 日常需求都能满足 运行速度 手机用下来这几天非常的流程 待机时间 充满电大概能用一天,"['外形', '外观', '外观', '喜欢', '屏幕', '直屏', '拍照', '效果', '拍照', '效果', '这个', '不错', '日常', '需求', '满足', '运行', '速度', '手机', '下来', '几天', '流程', '待机时间', '充满', '大概', '一天']","['拍照', '外观', '待机时间', '直屏', '效果']",0.9999999582344783,正向
103190970156354896,2025-11-26 17:01:09,手机流畅不卡顿拍照很好看，系统很流畅，为了拍照买的，两亿像素真的强。送了VIVO耳机，手机壳，原装数据线，充电宝，太惊喜了，包装也很有质感，出片 出巨片,5,jd_v4wt23gyioyfsg,纯粹黑,12+256G,手机流畅不卡顿拍照很好看 系统很流畅 为了拍照买的 两亿像素真的强 送了VIVO耳机 手机壳 原装数据线 充电宝 太惊喜了 包装也很有质感 出片 出巨片,"['手机', '流畅', '不卡顿', '拍照', '好看', '系统', '流畅', '为了', '拍照', '两亿', '像素', 'VIVO', '耳机', '手机', '原装', '数据线', '充电', '惊喜', '质感', '出片', '巨片']","['拍照', '流畅', '巨片', '手机', '数据线']",0.9999740088281411,正向
103170140155644192,2025-11-21 09:41:55,第一次用VIVO手机，总体使用下来还是非常棒的。小屏手机拿着手不累。拍照绝对是亮点，手机反应很快，电池续航也很给力，长时间看屏幕眼睛也没有不适。就是自带的邮箱没有华为的好用，其他都很满意。,5,l***元,纯粹黑,16+512G,第一次用VIVO手机 总体使用下来还是非常棒的 小屏手机拿着手不累 拍照绝对是亮点 手机反应很快 电池续航也很给力 长时间看屏幕眼睛也没有不适 就是自带的邮箱没有华为的好用 其他都很满意,"['第一次', 'VIVO', '手机', '总体', '使用', '下来', '小屏', '手机', '着手', '拍照', '绝对', '亮点', '手机', '反应', '很快', '电池', '续航', '长时间', '屏幕', '眼睛', '不适', '自带', '邮箱', '华为', '其他', '满意']","['手机', 'VIVO', '小屏', '邮箱', '华为']",0.999973011791964,正向
103192220156777696,2025-11-23 19:55:49,vivo X300纯粹黑到手很满意！磨砂后背高级且不沾指纹。系统流畅，拍照反应快，日常抓拍很稳。最惊喜是续航，正常用一天到家还有电。黑色低调耐看，用着省心。,5,IwasLucky,纯粹黑,12+256G,vivo X300纯粹黑到手很满意 磨砂后背高级且不沾指纹 系统流畅 拍照反应快 日常抓拍很稳 最惊喜是续航 正常用一天到家还有电 黑色低调耐看 用着省心,"['vivo', 'X300', '纯粹', '到手', '满意', '磨砂', '后背', '高级', '指纹', '系统', '流畅', '拍照', '反应', '日常', '抓拍', '很稳', '惊喜', '续航', '正常', '一天', '到家', '还有', '黑色', '低调', '耐看', '省心']","['磨砂', 'vivo', 'X300', '很稳', '抓拍']",0.995173747745578,正向
24966791465,2025-11-10 11:23:17,"女友的老vivo中端机用了好几年 打游戏发烫掉帧还硬扛 纠结好久盯上X300 小屏尺寸太适合女生单手握了 并且补足了X200的槽点 之前去实体店体验手感颜值也是双双在线～
蓝晶+天玑9500双芯三年内没啥压力 蔡司影像也是稳得很 关键京东国补太香了512G版本直接4500下车 还送了耳机和小度音箱 性价比拉满 给爱用vivo的女友换机 这款真的闭眼冲#vivoX300",5,F***s,自在蓝,12+512G,女友的老vivo中端机用了好几年 打游戏发烫掉帧还硬扛 纠结好久盯上X300 小屏尺寸太适合女生单手握了 并且补足了X200的槽点 之前去实体店体验手感颜值也是双双在线 蓝晶 天玑9500双芯三年内没啥压力 蔡司影像也是稳得很 关键京东国补太香了512G版本直接4500下车 还送了耳机和小度音箱 性价比拉满 给爱用vivo的女友换机 这款真的闭眼冲 vivoX300,"['女友', 'vivo', '端机', '好几年', '打游戏', '发烫', '纠结', '好久', '盯上', 'X300', '小屏', '尺寸', '适合', '女生', '手握', '并且', '补足', 'X200', '之前', '实体店', '体验', '手感', '颜值', '双双', '在线', '蓝晶', '天玑', '9500', '双芯', '三年', '压力', '蔡司', '影像', '稳得', '关键', '京东', '国补太香', '512G', '版本', '直接', '4500', '下车', '耳机', '小度', '音箱', '性价比', '拉满', '爱用', 'vivo', '女友', '换机', '闭眼', 'vivoX300']","['vivo', '女友', '端机', '稳得', '打游戏']",0.18776858210733272,负向
