评论ID,评论时间,评论内容,评论得分,用户昵称,商品_颜色,商品_型号,清洗后评论,分词,关键词,情感得分,情感标签
24977645850,2025-11-11 11:26:06,"以旧换新：换货速度很快，专业质检到账非常快。
心仪的手机终于到手了，用了有十天才来评价，整体效果非常满意，颜色也是我喜欢的颜色，内存 256 足够用了，运行流畅，拍照清晰，添加了很多功能再用用继续摸索，还是推荐大家购买 17 因为七上八下嘛。",5,大峡谷大侠,青雾蓝色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/361193/24/2208/291498/6912acc5Fdc980c22/cb5435ba0d0e2348.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/346176/40/26212/461009/6912accdFb4564bd8/682551a7435b0ec6.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/290027/10/24587/474134/6912acccFafae0b8d/cf93f206ced531f2.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/343581/17/25560/177312/6912accaFd15e614c/0f6c07d205e60fcc.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/343399/17/24434/217623/6912accaF12f4118d/95154a0aa38ce1d6.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/293511/14/21822/397147/6912acc9F66072bcb/17e4c425f7b31f2b.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/345198/34/27171/420658/6912acc8Ff535c814/40257e4125368b72.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/355033/31/7099/268208/6912acc7Fdbb54891/01d59b3687e65cbd.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/356366/6/6502/163169/6912acc5F27ca2221/43c11313f82991d4.jpg.dpg,以旧换新 换货速度很快 专业质检到账非常快 心仪的手机终于到手了 用了有十天才来评价 整体效果非常满意 颜色也是我喜欢的颜色 内存 256 足够用了 运行流畅 拍照清晰 添加了很多功能再用用继续摸索 还是推荐大家购买 17 因为七上八下嘛,"['以旧换新', '换货', '速度', '很快', '专业', '质检', '心仪', '手机', '终于', '到手', '十天', '评价', '整体', '效果', '满意', '颜色', '喜欢', '颜色', '内存', '256', '足够', '运行', '流畅', '拍照', '清晰', '添加', '很多', '功能', '再用', '继续', '摸索', '推荐', '大家', '购买', '17', '七上八下']","['颜色', '换货', '256', '17', '心仪']",0.9999998142088883,正向
103251690158563421,2025-11-27 13:26:58,老手机苹果12用了很多年了，128g内存明显不够用。趁着这次苹果17有国补，果断拔草下手，本来最喜欢绿色可惜没货，蓝色也不错。手感很好，运行流畅，物流配送及时，快递小哥帮忙指导激活开机，总体满意&hellip;&hellip;,5,黑***8,青雾蓝色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/360772/35/10890/374812/6927e11fFe660451c/39e82edc02cb7df0.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/366904/7/6907/229354/6927e122Fbb5e4b5a/14460bc3c85fc561.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/357324/21/17533/277906/6927e121Fe92a66cd/dd5e4fcbca847ddf.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/366682/10/6426/297850/6927e120F17e6cc86/6595c5b7d93d9080.jpg.dpg,老手机苹果12用了很多年了 128g内存明显不够用 趁着这次苹果17有国补 果断拔草下手 本来最喜欢绿色可惜没货 蓝色也不错 手感很好 运行流畅 物流配送及时 快递小哥帮忙指导激活开机 总体满意 hellip hellip,"['手机', '苹果', '12', '很多年', '128g', '内存', '明显', '不够', '趁着', '这次', '苹果', '17', '有国补', '果断', '拔草', '下手', '本来', '喜欢', '绿色', '可惜', '没货', '蓝色', '不错', '手感', '运行', '流畅', '物流配送', '及时', '小哥', '帮忙', '指导', '激活', '开机', '总体', '满意', 'hellip', 'hellip']","['hellip', '苹果', '12', '128g', '17']",0.9997686478267965,正向
24968034933,2025-11-10 13:36:02,手机价格比较合适，派送也很快，手机颜色好看，大气，拿在手上手感好，使用起来，速度挺快，大电量不用天天充电挺好。照相效果也挺好，性价比高，手机会自动根据不同环境会补光；,5,WANGAXI-a,黑色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/350971/3/26620/295265/691179bfFa65f9544/ee069c278c7e0643.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/342790/13/25004/238386/691179c1F8e66e3f0/ea2c1c2c35b39e36.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/345732/11/26601/313115/691179c0F82997b91/93809d5aa721e2a5.jpg.dpg,手机价格比较合适 派送也很快 手机颜色好看 大气 拿在手上手感好 使用起来 速度挺快 大电量不用天天充电挺好 照相效果也挺好 性价比高 手机会自动根据不同环境会补光,"['手机', '合适', '派送', '很快', '手机', '颜色', '好看', '大气', '拿在手上', '手感', '使用', '起来', '速度', '挺快', '电量', '不用', '天天', '充电', '照相', '效果', '性价比', '手机', '自动', '根据', '不同', '环境', '补光']","['手机', '补光', '挺快', '派送', '拿在手上']",0.9999992252955183,正向
103151060155817727,2025-11-14 15:44:00,"操作非常丝滑，比我的11好太多，手机用久了确实该换。
外形外观：小巧玲珑
拍照效果：还原度高
运行速度：非常流畅
待机时间：稳稳当当",5,l***物,黑色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/361260/2/4148/215223/6916ddbaF28e6b85b/4dc798ac97c86c89.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/353432/29/12255/180397/6916ddbfF00d71d90/43f584204068a5dc.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/359172/15/9055/197267/6916ddbeFfbfab022/74c80e6f138801b8.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/354855/28/12543/192735/6916ddbdFf48fe2f4/8f05b7c7132a32ba.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/294419/19/20751/139807/6916ddbcF47accc15/58498653f4d06c61.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/358922/14/9521/274850/6916ddbbFb5d2f4e9/2e0fa782c5b3ad2b.jpg.dpg,操作非常丝滑 比我的11好太多 手机用久了确实该换 外形外观 小巧玲珑 拍照效果 还原度高 运行速度 非常流畅 待机时间 稳稳当当,"['操作', '丝滑', '11', '好太多', '手机', '用久', '确实', '外形', '外观', '小巧玲珑', '拍照', '效果', '还原', '度高', '运行', '速度', '流畅', '待机时间', '稳稳当当']","['待机时间', '丝滑', '11', '好太多', '用久']",0.9998344782050295,正向
24883662361,2025-11-01 09:37:51,手感很好，最新的苹果手机，是正品，性价比最高的一款吧，紫色很好看，给媳妇买的，很喜欢，256内存也够用，唯一可惜的是没有国补，没有享受到优惠,5,youngloong,薰衣草紫色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/349771/27/21165/2490182/6905646cF86a4c76f/d9b991da9e1b48d6.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/338973/23/27410/2680560/6905646eFbbfe1906/250626c4fa4ff6ab.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/355859/37/1525/2662302/6905646eFc56bf348/922e35d6609e6d59.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/356589/33/1428/3178947/6905646dF013f1efd/89654a964835141b.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/239077/12/37326/2975072/6905646dF9a6ea09c/9cee53d33fec6a08.jpg.dpg,手感很好 最新的苹果手机 是正品 性价比最高的一款吧 紫色很好看 给媳妇买的 很喜欢 256内存也够用 唯一可惜的是没有国补 没有享受到优惠,"['手感', '最新', '苹果', '手机', '正品', '性价比', '最高', '一款', '紫色', '好看', '媳妇', '喜欢', '256', '内存', '够用', '唯一', '可惜', '国补', '享受', '优惠']","['256', '国补', '正品', '够用', '内存']",0.999998839848622,正向
103175020149948659,2025-11-25 19:51:50,操作非常顺畅，拍照特别清晰，而且可以双拍手感很舒适。嗯，女生用我觉得这个大小够了，待机时间很长，电池非常的健康，紫色很治愈就是79 ，价格非常的香。京东p u s还能折扣,5,t153k86g3u1ua0,薰衣草紫色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/368040/27/6183/57686/69259854F698f1931/2a657d04c19d5213.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/358109/1/15186/84454/69259855Fa23907e9/ad7f6be258f26286.jpg.dpg,操作非常顺畅 拍照特别清晰 而且可以双拍手感很舒适 嗯 女生用我觉得这个大小够了 待机时间很长 电池非常的健康 紫色很治愈就是79 价格非常的香 京东p u s还能折扣,"['操作', '顺畅', '拍照', '特别', '清晰', '而且', '拍手', '舒适', '女生', '觉得', '这个', '大小', '待机时间', '很长', '电池', '健康', '紫色', '治愈', '79', '京东', '折扣']","['非常', '待机时间', '79', '京东', '拍照']",0.9996524531460877,正向
24961436620,2025-11-09 20:41:53,"看了白色没货，买了这个也不错的颜色。
比13要重一点，内存也大一点，其他没感觉得到啥差别&hellip;
拍照很清晰，启动很快，很流畅",5,p***u,青雾蓝色,https://jvod.300hu.com/img/2025/1097604633/1/img3.jpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/344232/35/25281/168516/69108c0fF8e1599e7/a1313652a04e51ca.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/361867/15/1265/69169/69108c10F8f04463d/1ac8bda7470f2c50.jpg.dpg,看了白色没货 买了这个也不错的颜色 比13要重一点 内存也大一点 其他没感觉得到啥差别 hellip 拍照很清晰 启动很快 很流畅,"['白色', '没货', '这个', '不错', '颜色', '13', '要重', '一点', '内存', '一点', '其他', '感觉得到', '差别', 'hellip', '拍照', '清晰', '启动', '很快', '流畅']","['没货', '13', '要重', 'hellip', '感觉得到']",0.9883283392398898,正向
24997738067,2025-11-13 16:15:01,忠实苹果粉，第一时间就购买了，京东发货很快，很快就收到手了，包装的也很好，颜色特别好看，手感很舒服，替换了以前的手机用起来很顺畅，充电一次可以用很久待机很长时间，新出的相机也很不错！软件启动特别快，拍照很清晰，充电的速度也很快，整体用起来操作很流畅，很舒适，不愧是苹果！整个屏幕的颜色都很好，新出的功能也很好用，也不会太重摸起来手感很舒服，大小正合适！,5,1***_,白色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/355713/5/8929/32337/69159384F58799709/13e0d2cf8a7da9e8.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/354627/6/11689/67472/69159384F40c38ba8/9097486b6402a1df.jpg.dpg,忠实苹果粉 第一时间就购买了 京东发货很快 很快就收到手了 包装的也很好 颜色特别好看 手感很舒服 替换了以前的手机用起来很顺畅 充电一次可以用很久待机很长时间 新出的相机也很不错 软件启动特别快 拍照很清晰 充电的速度也很快 整体用起来操作很流畅 很舒适 不愧是苹果 整个屏幕的颜色都很好 新出的功能也很好用 也不会太重摸起来手感很舒服 大小正合适,"['忠实', '苹果', '第一', '时间', '购买', '京东', '发货', '很快', '很快', '收到', '颜色', '特别', '好看', '手感', '舒服', '替换', '以前', '手机', '起来', '顺畅', '充电', '一次', '待机', '长时间', '新出', '相机', '不错', '软件', '启动', '特别', '拍照', '清晰', '充电', '速度', '很快', '整体', '起来', '操作', '流畅', '舒适', '不愧', '苹果', '整个', '屏幕', '颜色', '新出', '功能', '不会', '太重', '起来', '手感', '舒服', '大小', '正合适']","['新出', '手感', '充电', '很快', '苹果']",0.9999999999999907,正向
24943043882,2025-11-07 14:34:58,更新一下手机就发烫了,3,jd_58659pyz2p7svk,薰衣草紫色,,更新一下手机就发烫了,"['更新', '一下', '手机', '发烫']","['发烫', '更新', '手机', '一下']",0.09815371754166424,负向
24976472299,2025-11-11 09:08:35,12换17，续航信号屏幕摄像头全面提升，首发到手，十一出去玩正好用上了，相机按键在冰岛救了大命，按一下呼出相机，再按一下拍照，朋友的相机怕水，整个行程全靠17拍照了，蓝色机身也特别美，都来买蓝色！,5,小***9,青雾蓝色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/341482/1/24598/160577/69128c91F5586a360/6c7115a58e35167c.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/342975/13/26313/106486/69128c92Fa0fa7964/2420af06ba850f65.jpg.dpg,12换17 续航信号屏幕摄像头全面提升 首发到手 十一出去玩正好用上了 相机按键在冰岛救了大命 按一下呼出相机 再按一下拍照 朋友的相机怕水 整个行程全靠17拍照了 蓝色机身也特别美 都来买蓝色,"['12', '17', '续航', '信号', '屏幕', '摄像头', '全面', '提升', '首发', '到手', '十一', '出去玩', '正好', '相机', '按键', '冰岛', '大命', '一下', '相机', '一下', '拍照', '朋友', '相机', '怕水', '整个', '行程', '全靠', '17', '拍照', '蓝色', '机身', '特别', '蓝色']","['相机', '17', '拍照', '蓝色', '12']",0.938933635366434,正向
24979277213,2025-11-11 15:21:24,"不错，256g，带高刷，5969到手，蓝色很好看，13置换的，13还卖了一千二百多，补贴三百块钱，值了一千五百多，巴适得很
等了十几天就到了，配了蓝色手机壳，买了充电器，防窥膜，2米充电线，配置拉满
像素不错不错",5,luoshijie,青雾蓝色,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/356451/31/7179/80680/6912e3efF1f9f68a9/3d9e9fb9312a61e6.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/344867/16/23689/36208/6912e3f4F34a3af72/b3f1dca3a03cff31.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/342955/40/25834/397396/6912e3f2Fa7e95290/9f606f17300a1ed4.jpg.dpg,不错 256g 带高刷 5969到手 蓝色很好看 13置换的 13还卖了一千二百多 补贴三百块钱 值了一千五百多 巴适得很 等了十几天就到了 配了蓝色手机壳 买了充电器 防窥膜 2米充电线 配置拉满 像素不错不错,"['不错', '256g', '带高刷', '5969', '到手', '蓝色', '好看', '13', '置换', '13', '一千二百多', '补贴', '三百块', '一千五百多', '巴适', '十几天', '蓝色', '手机', '充电器', '防窥膜', '充电', '配置', '拉满', '像素', '不错', '不错']","['13', '不错', '蓝色', '三百块', '256g']",0.9944291359769587,正向
