评论ID,评论时间,评论内容,评论得分,用户昵称,商品_颜色,商品_型号,清洗后评论,分词,关键词,情感得分,情感标签
103072600152717696,2025-11-06 21:58:25,已经用了几天，体验很不错，流畅度很高，屏幕清晰，通话声音非常清晰，充电速度很快，电池很耐用，总体来说是一款很不错的手机,5,jd_131595ldg,闪白,12GB+256GB,已经用了几天 体验很不错 流畅度很高 屏幕清晰 通话声音非常清晰 充电速度很快 电池很耐用 总体来说是一款很不错的手机,"['几天', '体验', '不错', '流畅', '屏幕', '清晰', '通话', '声音', '清晰', '充电', '速度', '很快', '电池', '耐用', '总体', '来说', '一款', '不错', '手机']","['清晰', '不错', '充电', '耐用', '通话']",0.9999995962152143,正向
24955737729,2025-11-09 05:28:36,"游戏速度挺快的，我玩原神画面观感比老手机好一些，也能拉到60帧，发热目前也不明显，整体表现挺满意的。
外观挺喜欢这种的，摄像头够用，没太占背面位置我挺喜欢的，电量很足续航久很重要，作为游戏备用机整体很满意。",5,shinepanda7,快银,12GB+256GB,游戏速度挺快的 我玩原神画面观感比老手机好一些 也能拉到60帧 发热目前也不明显 整体表现挺满意的 外观挺喜欢这种的 摄像头够用 没太占背面位置我挺喜欢的 电量很足续航久很重要 作为游戏备用机整体很满意,"['游戏', '速度', '挺快', '原神', '画面', '观感', '比老', '手机', '一些', '能拉到', '60', '发热', '目前', '明显', '整体', '表现', '满意', '外观', '喜欢', '这种', '摄像头', '够用', '没太', '背面', '位置', '喜欢', '电量', '很足', '续航', '重要', '作为', '游戏', '备用机', '整体', '满意']","['游戏', '满意', '原神', '比老', '能拉到']",0.9999999147951572,正向
24954702676,2025-11-08 21:56:39,昨天晚上下单，今天晚上就到了，第一次买一加就是当做备用机打游戏用。那在手机质感很不错，之前用的曲面屏，直屏看起来还是很漂亮的。充电速度很快 ，打游戏一局24分钟掉百分之一电，续航给力。,5,jd_178550eip,快银,12GB+256GB,昨天晚上下单 今天晚上就到了 第一次买一加就是当做备用机打游戏用 那在手机质感很不错 之前用的曲面屏 直屏看起来还是很漂亮的 充电速度很快 打游戏一局24分钟掉百分之一电 续航给力,"['昨天晚上', '下单', '今天', '晚上', '第一次', '一加', '当做', '备用机', '打游戏', '手机', '质感', '不错', '之前', '曲面', '直屏', '看起来', '很漂亮', '充电', '速度', '很快', '打游戏', '一局', '24', '分钟', '百分之一', '续航', '给力']","['打游戏', '一加', '备用机', '直屏', '24']",0.9998098148717096,正向
103273250152303696,2025-11-27 17:03:09,"用了二三天一加Ace 6，真的被狠狠拿捏住了！外观设计超有辨识度，金属魔方镜头模组简约又大气，拿在手里质感满满 。
性能方面更是没得说，骁龙8至尊版搭配LPDDR5X内存和UFS4.1存储，操作手感直接拉满，上分嘎嘎快！
而且还有明眸护眼技术，长时间使用眼睛也不会太累。
续航能力也很出色，7800mAh超大容量冰川电池，配合120W超级闪充，完全没有电量焦虑，充电15分钟，就能玩好久。影像能力也不拉胯，5000万像素索尼旗舰主摄，日常拍照完全够用，色彩还原度高，细节也很丰富。一加Ace 6真的是一款各方面都很均衡，性价比超高的手机，入手不亏。",5,许愿草127,快银,12GB+256GB,用了二三天一加Ace 6 真的被狠狠拿捏住了 外观设计超有辨识度 金属魔方镜头模组简约又大气 拿在手里质感满满 性能方面更是没得说 骁龙8至尊版搭配LPDDR5X内存和UFS4 1存储 操作手感直接拉满 上分嘎嘎快 而且还有明眸护眼技术 长时间使用眼睛也不会太累 续航能力也很出色 7800mAh超大容量冰川电池 配合120W超级闪充 完全没有电量焦虑 充电15分钟 就能玩好久 影像能力也不拉胯 5000万像素索尼旗舰主摄 日常拍照完全够用 色彩还原度高 细节也很丰富 一加Ace 6真的是一款各方面都很均衡 性价比超高的手机 入手不亏,"['二三天', '一加', 'Ace', '狠狠', '拿捏', '外观设计', '超有', '辨识', '金属', '魔方', '镜头', '模组', '简约', '大气', '手里', '质感', '满满', '性能', '方面', '更是', '没得说', '骁龙', '至尊版', '搭配', 'LPDDR5X', '内存', 'UFS4', '存储', '操作', '手感', '直接', '拉满', '上分', '嘎嘎', '而且', '还有', '明眸', '护眼', '技术', '长时间', '使用', '眼睛', '不会', '太累', '续航', '能力', '出色', '7800mAh', '超大', '容量', '冰川', '电池', '配合', '120W', '超级', '闪充', '完全', '电量', '焦虑', '充电', '15', '分钟', '好久', '影像', '能力', '5000', '像素', '索尼', '旗舰', '主摄', '日常', '拍照', '完全', '够用', '色彩', '还原', '度高', '细节', '丰富', '一加', 'Ace', '一款', '方面', '均衡', '性价比', '超高', '手机', '入手', '不亏']","['一加', 'Ace', '没得说', '至尊版', '超有']",0.9999999999999909,正向
103030380153443200,2025-11-23 14:01:55,用了一段时间 真的很流畅 除了屏幕有一点辣眼 不过调过之后就好很多了！非常喜欢 打游戏掉电很慢 不发热 也可能现在冬天的原因 目前来说作为游戏机还不错,5,喜***1,快银,12GB+256GB,用了一段时间 真的很流畅 除了屏幕有一点辣眼 不过调过之后就好很多了 非常喜欢 打游戏掉电很慢 不发热 也可能现在冬天的原因 目前来说作为游戏机还不错,"['一段时间', '流畅', '除了', '屏幕', '一点', '辣眼', '不过', '之后', '很多', '喜欢', '打游戏', '掉电', '发热', '可能', '现在', '冬天', '原因', '目前', '来说', '作为', '游戏机', '不错']","['打游戏', '辣眼', '掉电', '游戏机', '屏幕']",0.9870126047791664,正向
25020196472,2025-11-16 16:49:24,第一次选择一加这个品牌，这款确实是各方面都满足需求的最佳选择了，虽然不打游戏 但是其他方面配置也足够，尤其是电池很满意 试用了一周 电量杠杠的 出门在外也不用为电量焦虑了 ，重量还好，单手握持不会太累，画面清晰度很好，物流也非常快,5,g***4,快银,12GB+256GB,第一次选择一加这个品牌 这款确实是各方面都满足需求的最佳选择了 虽然不打游戏 但是其他方面配置也足够 尤其是电池很满意 试用了一周 电量杠杠的 出门在外也不用为电量焦虑了 重量还好 单手握持不会太累 画面清晰度很好 物流也非常快,"['第一次', '选择', '一加', '这个', '品牌', '确实', '方面', '满足', '需求', '最佳', '选择', '虽然', '打游戏', '但是', '其他', '方面', '配置', '足够', '尤其', '电池', '满意', '试用', '一周', '电量', '杠杠', '出门在外', '不用', '电量', '焦虑', '重量', '还好', '单手', '握持', '不会', '太累', '画面', '清晰度']","['电量', '打游戏', '一加', '杠杠', '握持']",0.9995900126092201,正向
103320680158462304,2025-11-29 17:31:31,这个一加 ace 6 非常满意。  昨天买的今天就到了，送货速度快。  然后立即拆封开始体验，下午体验了几小时，续航确实强，流畅度也强，几把游戏下来都很好找，不发热严重，水桶机了属于是。 很满意。   下次再来。,5,zv6033a8loc8k1,快银,12GB+256GB,这个一加 ace 6 非常满意 昨天买的今天就到了 送货速度快 然后立即拆封开始体验 下午体验了几小时 续航确实强 流畅度也强 几把游戏下来都很好找 不发热严重 水桶机了属于是 很满意 下次再来,"['这个', '一加', 'ace', '满意', '昨天', '今天', '送货', '速度', '然后', '立即', '拆封', '开始', '体验', '下午', '体验', '几小时', '续航', '确实', '流畅', '几把', '游戏', '下来', '好找', '发热', '严重', '水桶', '机了', '属于', '满意', '下次']","['体验', '满意', '一加', 'ace', '机了']",0.9983906172120045,正向
24871161433,2025-10-30 19:35:54,"也算是老加人了，当时第一台一加还是一加5。
刚拿到手，买的银色，质感不错，比较潮流的配色。
屏幕素质不错，直屏打游戏非常舒服😌。
电池充电相比来说很强，7800的大电池期待两天一充。
拍照也不错，比友商新品强不少，很不错很不错。",5,TED-LBJ,快银,12GB+256GB,也算是老加人了 当时第一台一加还是一加5 刚拿到手 买的银色 质感不错 比较潮流的配色 屏幕素质不错 直屏打游戏非常舒服 电池充电相比来说很强 7800的大电池期待两天一充 拍照也不错 比友商新品强不少 很不错很不错,"['算是', '老加', '当时', '第一台', '一加', '一加', '拿到', '银色', '质感', '不错', '潮流', '配色', '屏幕', '素质', '不错', '直屏', '打游戏', '舒服', '电池', '充电', '相比', '来说', '很强', '7800', '电池', '期待', '两天', '一充', '拍照', '不错', '比友商', '新品', '不少', '不错', '不错']","['不错', '一加', '电池', '打游戏', '老加']",0.9999998534762443,正向
24936419644,2025-11-06 21:12:55,手机已经收到并用上了。说下初步感受：1. 外形漂亮，手感舒适（见图1）。2. 系统简洁，运行速度快，操作逻辑清晰易懂（见图3）。3. 充电速度很快，续航符合预期。作为新机，各方面表现都达到了我的要求，物有所值。希望后续质量稳定。,5,ZR832,快银,12GB+256GB,手机已经收到并用上了 说下初步感受 1 外形漂亮 手感舒适 见图1 2 系统简洁 运行速度快 操作逻辑清晰易懂 见图3 3 充电速度很快 续航符合预期 作为新机 各方面表现都达到了我的要求 物有所值 希望后续质量稳定,"['手机', '收到', '并用', '初步', '感受', '外形', '漂亮', '手感', '舒适', '见图', '系统', '简洁', '运行', '速度', '操作', '逻辑', '清晰', '易懂', '见图', '充电', '速度', '很快', '续航', '符合', '预期', '作为', '新机', '方面', '表现', '达到', '要求', '物有所值', '希望', '后续', '稳定']","['见图', '新机', '速度', '易懂', '物有所值']",0.9999999905753599,正向
103134310147332496,2025-11-17 19:25:50,"一加 Ace 6 12GB+256GB 快银 骁龙 8 至尊版 165Hz 超高刷护眼电竞屏 oppo游戏学生智能手机 国家补贴
收到包装很好，这款手机充电快充速度快，新机软件启动快，待机时间长，银色手机好看，整体还不错",5,jd_136951bwx,快银,12GB+256GB,一加 Ace 6 12GB 256GB 快银 骁龙 8 至尊版 165Hz 超高刷护眼电竞屏 oppo游戏学生智能手机 国家补贴 收到包装很好 这款手机充电快充速度快 新机软件启动快 待机时间长 银色手机好看 整体还不错,"['一加', 'Ace', '12GB', '256GB', '快银', '骁龙', '至尊版', '165Hz', '超高', '护眼', '竞屏', 'oppo', '游戏', '学生', '智能手机', '国家补贴', '收到', '手机', '充电', '快充', '速度', '新机', '软件', '启动', '待机时间', '银色', '手机', '好看', '整体', '不错']","['待机时间', '至尊版', '手机', '一加', 'Ace']",0.9999932447599352,正向
103144460148803600,2025-11-13 22:01:14,趁双十一入手了这款手机，使用了两天，手感舒适，快到飞起。略厚，毕竟是有超大容量电池，充电宝可以退休了。系统很好，很多细节设计到位。,5,2z23llp0s3wv66,快银,12GB+256GB,趁双十一入手了这款手机 使用了两天 手感舒适 快到飞起 略厚 毕竟是有超大容量电池 充电宝可以退休了 系统很好 很多细节设计到位,"['双十', '入手', '这款', '手机', '使用', '两天', '手感', '舒适', '快到', '飞起', '略厚', '毕竟', '超大', '容量', '电池', '充电', '退休', '系统', '很多', '细节', '设计', '到位']","['略厚', '双十', '超大', '飞起', '手感']",0.9999846453386488,正向
103200160156059104,2025-11-26 14:50:15,"性能强悍丝滑流畅，屏幕通透，手感颜值双在线！
续航扎实充电飞快，ColorOS流畅，用着超省心～
触控跟手游戏稳，影像清晰，旗舰体验名不虚传！
质感出众信号稳，大内存保活强，换机首选一加！
护眼屏+高性能，细节拉满，日常使用超舒心～",5,jd_37q72r4kdk670l,竞黑,12GB+256GB,性能强悍丝滑流畅 屏幕通透 手感颜值双在线 续航扎实充电飞快 ColorOS流畅 用着超省心 触控跟手游戏稳 影像清晰 旗舰体验名不虚传 质感出众信号稳 大内存保活强 换机首选一加 护眼屏 高性能 细节拉满 日常使用超舒心,"['性能', '强悍', '丝滑', '流畅', '屏幕', '通透', '手感', '颜值', '在线', '续航', '扎实', '充电', '飞快', 'ColorOS', '流畅', '省心', '触控', '游戏', '影像', '清晰', '旗舰', '体验', '名不虚传', '质感', '出众', '信号', '内存', '保活', '换机', '首选', '一加', '护眼', '高性能', '细节', '拉满', '日常', '使用', '舒心']","['流畅', '换机', '丝滑', '颜值', 'ColorOS']",1.0,正向
24999085777,2025-11-13 18:29:37,用旧手机晚上拍的照片有点模糊，一加ace6用起来不错，系统流畅，电池够大，我不玩游戏，高强度玩手机一天也不用冲电，出乎意料的是屏幕护眼还不错，之前ace5我用着眼睛疼，这和非常好，眼镜挺舒服。总体性价比很高,5,jd151340tsr,竞黑,12GB+256GB,用旧手机晚上拍的照片有点模糊 一加ace6用起来不错 系统流畅 电池够大 我不玩游戏 高强度玩手机一天也不用冲电 出乎意料的是屏幕护眼还不错 之前ace5我用着眼睛疼 这和非常好 眼镜挺舒服 总体性价比很高,"['用旧', '手机', '晚上', '照片', '有点', '模糊', '一加', 'ace6', '起来', '不错', '系统', '流畅', '电池', '玩游戏', '高强度', '手机', '一天', '不用', '冲电', '出乎意料', '屏幕', '护眼', '不错', '之前', 'ace5', '我用', '眼睛', '眼镜', '挺舒服', '总体', '性价比']","['不错', '手机', '挺舒服', '一加', 'ace6']",0.9999982893124671,正向
103290320157696704,2025-11-26 21:46:50,这款手机真的超出我的预期啦！它的系统流畅度特别高，日常使用微信、QQ这些社交软件，还有高德地图导航的时候，都丝滑得不行，完全不会卡顿。而且它的功能也很贴心，像未成年人模式能很好地守护孩子的上网安全，应用隐藏功能又能保护我的隐私，红外遥控还能轻松控制家里的电器，太方便啦~外观设计也很精致，拿在手里质感满满，我真的超爱这部手机，推荐给大家哟！,5,l***7,闪白,16GB+256GB,这款手机真的超出我的预期啦 它的系统流畅度特别高 日常使用微信 QQ这些社交软件 还有高德地图导航的时候 都丝滑得不行 完全不会卡顿 而且它的功能也很贴心 像未成年人模式能很好地守护孩子的上网安全 应用隐藏功能又能保护我的隐私 红外遥控还能轻松控制家里的电器 太方便啦 外观设计也很精致 拿在手里质感满满 我真的超爱这部手机 推荐给大家哟,"['手机', '超出', '预期', '系统', '流畅', '特别', '日常', '使用', '微信', 'QQ', '这些', '社交', '软件', '还有', '高德', '地图', '导航', '时候', '不行', '完全', '不会', '卡顿', '而且', '功能', '贴心', '未成年人', '模式', '地守护', '孩子', '上网', '安全', '应用', '隐藏', '功能', '保护', '隐私', '红外', '遥控', '轻松', '控制', '家里', '电器', '方便', '外观设计', '精致', '手里', '质感', '满满', '超爱', '部手机', '推荐', '大家']","['地守护', '微信', 'QQ', '高德', '卡顿']",0.9999999999959972,正向
103322910152074000,2025-11-29 13:52:39,"一如既往选择一加，外观设计大气，拿在手里质感好。续航能力也很不错7800mAh超大容量冰电池、配合120W超级闪充，完全不怕电量不够，充电5分钟，通话一小时。影像能力也还可以,日常拍照完全够用，色彩还原度。一加Ace6真的是一款各方面都很均衡，性价比超高的手机。",5,noglitch,竞黑,16GB+1TB,一如既往选择一加 外观设计大气 拿在手里质感好 续航能力也很不错7800mAh超大容量冰电池 配合120W超级闪充 完全不怕电量不够 充电5分钟 通话一小时 影像能力也还可以 日常拍照完全够用 色彩还原度 一加Ace6真的是一款各方面都很均衡 性价比超高的手机,"['一如既往', '选择', '一加', '外观设计', '大气', '手里', '质感', '续航', '能力', '不错', '7800mAh', '超大', '容量', '电池', '配合', '120W', '超级', '闪充', '完全', '不怕', '电量', '不够', '充电', '分钟', '通话', '小时', '影像', '能力', '日常', '拍照', '完全', '够用', '色彩', '还原', '一加', 'Ace6', '一款', '方面', '均衡', '性价比', '超高', '手机']","['一加', '7800mAh', '120W', '闪充', 'Ace6']",0.9999999999881024,正向
24881029551,2025-10-31 22:07:13,这品牌型号的手机颜值在线，手感一流，系统丝滑流畅，运行速度极快，外放的高、中、低音效效果均衡悦耳，拍照效果属中上水平，待机功耗的时间符合要求，属中端旗舰机型。另外，物流快捷，十二小时送达，配送员服务专员态度良好。,5,8重剑无锋8,竞黑,12GB+512GB,这品牌型号的手机颜值在线 手感一流 系统丝滑流畅 运行速度极快 外放的高 中 低音效效果均衡悦耳 拍照效果属中上水平 待机功耗的时间符合要求 属中端旗舰机型 另外 物流快捷 十二小时送达 配送员服务专员态度良好,"['品牌', '型号', '手机', '颜值', '在线', '手感', '一流', '系统', '丝滑', '流畅', '运行', '速度', '极快', '外放', '音效', '效果', '均衡', '悦耳', '拍照', '效果', '水平', '待机', '功耗', '时间', '符合要求', '中端', '旗舰', '机型', '另外', '快捷', '十二', '小时', '送达', '配送', '服务', '专员', '态度', '良好']","['音效', '颜值', '丝滑', '中端', '效果']",0.999999993050424,正向
103183890147859600,2025-11-15 22:11:16,手感很不错，后面是磨砂的。打游戏实在太好了。拍照清晰，而且充电速度贼快。特别适合我这种喜欢打游戏，而且还下了特别多游戏的。,5,d***2,闪白,16GB+1TB,手感很不错 后面是磨砂的 打游戏实在太好了 拍照清晰 而且充电速度贼快 特别适合我这种喜欢打游戏 而且还下了特别多游戏的,"['手感', '不错', '后面', '磨砂', '打游戏', '实在', '太好了', '拍照', '清晰', '而且', '充电', '速度', '特别', '适合', '这种', '喜欢', '打游戏', '而且', '特别', '游戏']","['打游戏', '磨砂', '特别', '手感', '拍照']",0.9999066350187528,正向
103324910151785792,2025-11-29 16:13:10,关注了很久 趁着有补贴果断入手 手机非常好看非常符合我的审美 165hz的刷新率 真的太爽了 物流配送也很快 第二天就送到了 点赞 用了一下午了 电池真的大 看视频一个小时 才掉了五个电真心不错 芯片更不用说了 必须顶,5,jd_184540wiv,闪白,12GB+256GB,关注了很久 趁着有补贴果断入手 手机非常好看非常符合我的审美 165hz的刷新率 真的太爽了 物流配送也很快 第二天就送到了 点赞 用了一下午了 电池真的大 看视频一个小时 才掉了五个电真心不错 芯片更不用说了 必须顶,"['关注', '趁着', '补贴', '果断', '入手', '手机', '好看', '符合', '审美', '165hz', '刷新率', '太爽了', '物流配送', '很快', '第二天', '送到', '点赞', '下午', '电池', '视频', '一个', '小时', '五个', '真心', '不错', '芯片', '不用说', '必须']","['太爽了', '165hz', '刷新率', '点赞', '真的']",0.9814136984930865,正向
